player_id,player_name,trips,trip_ftm,trip_fta,technical_ftm,technical_fta,n_shootingFoul2,n_shootingFoul3,n_bonus,n_andOne,n_flagrant,n_awayFromPlay,n_transitionTake,n_clearPath
1630639,A. Lawson,12,15,23,0,0,9,1,0,2,0,0,0,0
1630241,S. Merrill,12,21,23,5,5,4,2,3,2,0,1,0,0
1631216,C. Houstan,11,17,22,4,4,6,1,1,1,1,0,1,0
202066,G. Temple,11,18,22,0,0,7,0,4,0,0,0,0,0
1641774,T. Vukcevic,13,17,22,0,0,8,0,1,4,0,0,0,0
1627745,D. Jones,14,18,21,0,0,7,0,0,7,0,0,0,0
1628995,K. Knox II,13,19,21,1,1,8,0,0,5,0,0,0,0
201587,N. Batum,10,15,21,0,0,5,2,2,1,0,0,0,0
1630550,J. Thor,11,11,20,0,0,8,0,1,2,0,0,0,0
1629642,N. Little,12,17,20,0,0,4,0,4,3,0,0,1,0
1627788,F. Korkmaz,13,14,20,0,0,4,0,3,6,0,0,0,0
1630184,K. Lewis Jr.,12,17,20,0,0,8,0,0,4,0,0,0,0
1641720,J. Hood-Schifino,10,12,20,0,0,8,0,2,0,0,0,0,0
203926,D. McDermott,10,11,19,0,0,7,0,0,1,1,0,1,0
1641763,J. Phillips,12,13,19,0,0,7,0,0,5,0,0,0,0
204060,J. Ingles,10,17,19,11,15,5,0,4,1,0,0,0,0
1629626,B. Bol,12,15,19,0,0,5,0,2,5,0,0,0,0
1629162,J. McLaughlin,9,13,18,0,0,4,0,5,0,0,0,0,0
1630587,I. Livers,9,12,18,0,0,5,1,2,1,0,0,0,0
1629007,J. Porter,9,15,18,0,0,7,0,2,0,0,0,0,0
1628420,M. Morris,10,12,18,1,1,5,0,3,2,0,0,0,0
1631157,R. Rollins,10,13,17,0,0,6,0,1,3,0,0,0,0
1630235,T. Forrest,9,13,17,0,0,5,0,3,1,0,0,0,0
1629139,Y. Watanabe,9,10,17,0,0,6,0,2,1,0,0,0,0
1631260,A. Green,10,16,17,1,2,1,1,3,2,1,0,2,0
1630611,G. Santos,9,16,17,0,0,7,0,1,1,0,0,0,0
1630314,B. Williams,10,11,17,0,0,7,0,0,3,0,0,0,0
1630204,A. Hagans,9,14,17,0,0,6,0,2,1,0,0,0,0
1628984,D. Graham,10,13,16,0,0,4,0,2,4,0,0,0,0
1630573,S. Hauser,8,14,16,3,3,4,0,4,0,0,0,0,0
1631172,O. Dieng,9,14,16,0,0,6,0,1,2,0,0,0,0
1630526,J. Robinson-Earl,9,12,16,0,0,7,0,0,2,0,0,0,0
1630177,T. Maledon,9,14,15,0,0,5,0,1,3,0,0,0,0
1630846,O. Sarr,8,10,15,0,0,6,0,1,1,0,0,0,0
1628426,A. Vezenkov,7,12,15,0,0,4,2,0,1,0,0,0,0
1627732,B. Simmons,8,6,15,0,0,4,0,3,1,0,0,0,0
201152,T. Young,9,6,15,0,0,3,0,3,3,0,0,0,0
1641733,N. Smith Jr.,8,13,15,0,0,6,0,1,1,0,0,0,0
1631321,S. Cissoko,8,12,15,0,0,7,0,0,1,0,0,0,0
1641778,L. Black,8,10,15,0,0,4,0,3,1,0,0,0,0
1630551,J. Champagnie,8,12,15,0,0,4,0,3,1,0,0,0,0
1630219,S. Mays,8,11,14,2,3,5,0,1,2,0,0,0,0
1631217,M. Diabaté,7,9,14,0,0,5,0,2,0,0,0,0,0
1631169,J. Minott,8,12,14,0,0,3,1,1,3,0,0,0,0
1626246,B. Marjanović,9,9,14,0,0,4,0,1,4,0,0,0,0
1629026,K. Williams,7,7,14,0,0,3,0,4,0,0,0,0,0
1630548,J. Juzang,7,10,14,0,0,5,1,0,1,0,0,0,0
1631466,N. Williams,8,7,13,0,0,5,0,0,3,0,0,0,0
1628385,H. Giles III,8,7,13,0,0,5,0,0,3,0,0,0,0
1628962,U. Azubuike,7,3,13,0,0,5,0,1,1,0,0,0,0
1629750,J. Green,8,10,13,0,0,4,0,0,3,1,0,0,0
1630346,M. Ryan,7,11,12,2,2,3,0,2,2,0,0,0,0
1631221,C. Gillespie,7,8,12,0,0,4,0,1,2,0,0,0,0
1641877,N. Mensah,6,9,12,0,0,5,0,1,0,0,0,0,0
1630553,K. Johnson,6,11,12,0,0,4,0,2,0,0,0,0,0
1630641,I. Badji,6,6,12,0,0,5,0,1,0,0,0,0,0
1641766,A. Sanogo,7,8,12,0,0,3,0,2,2,0,0,0,0
1630243,T. Queen,7,9,12,0,0,4,0,1,2,0,0,0,0
1629647,D. Bazley,7,10,12,0,0,4,0,1,2,0,0,0,0
1641732,C. Jones,6,6,11,0,0,4,0,0,1,1,0,0,0
1641748,A. Jackson Jr.,6,8,11,0,0,5,0,0,0,1,0,0,0
1629010,J. Robinson,6,7,11,0,0,3,0,2,1,0,0,0,0
1630610,D. Jarreau,6,5,11,0,0,4,0,1,1,0,0,0,0
201988,P. Mills,5,10,10,1,1,2,1,1,0,0,1,0,0
1631205,B. Boeheim,4,8,10,0,0,1,2,1,0,0,0,0,0
1641970,M. Pereira,6,7,10,0,0,4,0,0,2,0,0,0,0
1629057,R. Williams III,6,7,9,0,0,2,0,1,3,0,0,0,0
1641716,J. Walker,5,8,9,0,0,2,0,2,1,0,0,0,0
1630556,K. Edwards,5,5,9,0,0,4,0,0,1,0,0,0,0
1631303,J. Minaya,5,5,9,0,0,2,0,2,1,0,0,0,0
1629669,J. Nowell,5,7,9,0,0,4,0,0,1,0,0,0,0
1630535,G. Brown III,5,4,9,0,0,3,0,1,1,0,0,0,0
1629004,S. Mykhailiuk,5,6,9,0,0,3,0,1,1,0,0,0,0
1631262,J. Bernard,6,5,9,0,0,3,0,0,3,0,0,0,0
1631338,M. Gueye,5,4,9,0,0,1,0,3,1,0,0,0,0
1641723,K. Bufkin,5,4,8,0,0,2,0,1,2,0,0,0,0
1631197,J. Rhoden,4,5,8,0,0,4,0,0,0,0,0,0,0
1630296,B. Key,5,6,8,0,0,2,0,1,2,0,0,0,0
1631131,O. Tshiebwe,4,6,8,0,0,4,0,0,0,0,0,0,0
1631112,K. Brown,4,5,8,0,0,4,0,0,0,0,0,0,0
1630695,M. Potter,5,6,8,0,0,2,0,1,2,0,0,0,0
1628975,J. Carter,4,4,7,0,0,1,0,2,1,0,0,0,0
1641735,A. Bailey,4,6,7,0,0,2,0,1,1,0,0,0,0
1629643,C. Okeke,4,4,7,0,0,2,0,1,1,0,0,0,0
1629634,B. Clarke,5,1,7,0,0,1,0,1,2,0,1,0,0
202709,C. Joseph,3,4,6,0,1,1,0,2,0,0,0,0,0
1631220,D. Seabron,3,5,6,0,0,3,0,0,0,0,0,0,0
1629646,C. Bassey,4,5,6,0,0,1,0,1,2,0,0,0,0
1630658,C. Castleton,3,6,6,0,0,1,0,2,0,0,0,0,0
1630227,D. Nix,3,3,6,0,0,1,0,2,0,0,0,0,0
202693,M. Morris,3,5,6,0,0,3,0,0,0,0,0,0,0
1629603,M. Diakite,3,4,6,0,0,3,0,0,0,0,0,0,0
1630186,J. Ramsey,3,5,6,0,0,3,0,0,0,0,0,0,0
1630249,V. Krejčí,3,5,6,0,0,1,1,0,1,0,0,0,0
1631243,M. Gueye,3,5,6,0,0,2,0,1,0,0,0,0,0
1630678,T. Taylor,3,4,5,0,0,2,0,0,1,0,0,0,0
1631173,T. Smith,3,3,5,0,0,1,0,1,1,0,0,0,0
1630207,N. Hinton,3,4,5,0,0,2,0,0,1,0,0,0,0
1630618,D. Carton,3,4,5,0,0,1,0,1,1,0,0,0,0
1641931,O. Bitim,3,4,5,0,0,0,0,2,1,0,0,0,0
1629117,W. Gabriel,3,0,5,0,0,2,0,0,1,0,0,0,0
1641734,E. Bates,2,1,4,0,0,2,0,0,0,0,0,0,0
1629618,J. Pickett,2,3,4,0,0,1,0,1,0,0,0,0,0
202397,I. Smith,2,3,4,0,0,1,0,1,0,0,0,0,0
1641753,C. Livingston,2,3,4,0,0,2,0,0,0,0,0,0,0
1641754,S. Lundy,2,3,4,0,0,2,0,0,0,0,0,0,0
1631120,J. Davison,2,3,4,0,0,2,0,0,0,0,0,0,0
1641724,J. Howard,2,2,4,0,0,1,0,1,0,0,0,0,0
203200,J. Holiday,2,3,4,0,0,2,0,0,0,0,0,0,0
203933,T. Warren,2,3,4,0,0,2,0,0,0,0,0,0,0
1630288,J. Dowtin Jr.,3,3,4,0,0,1,0,0,2,0,0,0,0
1629716,M. Bolden,2,3,4,0,0,1,0,1,0,0,0,0,0
1630285,Z. Simpson,2,3,4,0,0,2,0,0,0,0,0,0,0
200782,P. Tucker,2,3,3,0,0,1,0,0,1,0,0,0,0
203490,O. Porter Jr.,2,3,3,0,0,1,0,0,1,0,0,0,0
1641926,D. Dennis,3,1,3,0,0,0,0,0,3,0,0,0,0
1630562,M. Hurt,2,3,3,0,0,1,0,0,0,0,0,1,0
1641721,M. Lewis,1,2,3,0,0,0,1,0,0,0,0,0,0
1630561,D. Duke Jr.,2,3,3,0,0,0,0,1,1,0,0,0,0
1631100,A. Griffin,1,2,2,0,0,1,0,0,0,0,0,0,0
1629216,G. Vincent,1,1,2,0,0,1,0,0,0,0,0,0,0
201577,R. Lopez,1,2,2,0,0,1,0,0,0,0,0,0,0
1631257,J. Samuels Jr.,1,2,2,0,0,0,0,1,0,0,0,0,0
1630259,J. Ford,1,2,2,0,0,0,0,1,0,0,0,0,0
1641793,D. Hodge,1,1,2,0,0,1,0,0,0,0,0,0,0
1630604,E. Liddell,1,2,2,0,0,0,0,1,0,0,0,0,0
1630696,D. Smith,1,2,2,0,0,1,0,0,0,0,0,0,0
1641806,M. Nowell,1,2,2,0,0,1,0,0,0,0,0,0,0
1629678,A. Schofield,1,0,2,0,0,1,0,0,0,0,0,0,0
1629610,D. Jeffries,1,0,2,0,0,0,0,1,0,0,0,0,0
1630196,F. Petrusev,1,1,2,0,0,1,0,0,0,0,0,0,0
1641727,D. Whitehead,1,1,2,0,0,1,0,0,0,0,0,0,0
1641788,A. Fudge,1,2,2,0,0,1,0,0,0,0,0,0,0
1629623,L. Wigginton,1,2,2,0,0,1,0,0,0,0,0,0,0
203925,J. Harris,1,1,2,0,0,1,0,0,0,0,0,0,0
1630181,R. Hampton,1,1,2,0,0,1,0,0,0,0,0,0,0
1630688,I. Wainright,1,2,2,0,0,1,0,0,0,0,0,0,0
1630547,J. Bouknight,1,1,2,0,0,1,0,0,0,0,0,0,0
1628373,F. Ntilikina,1,2,2,0,0,1,0,0,0,0,0,0,0
201959,T. Gibson,1,2,2,0,0,1,0,0,0,0,0,0,0
1641757,J. Miller,1,2,2,0,0,1,0,0,0,0,0,0,0
1631306,C. Swider,1,2,2,0,0,1,0,0,0,0,0,0,0
1631210,J. Toppin,1,2,2,0,0,1,0,0,0,0,0,0,0
1630643,J. Huff,1,2,2,0,0,1,0,0,0,0,0,0,0
203648,T. Antetokounmpo,1,0,2,0,0,1,0,0,0,0,0,0,0
1630222,M. Jones,1,1,2,0,0,1,0,0,0,0,0,0,0
201949,J. Johnson,1,2,2,0,0,1,0,0,0,0,0,0,0
1629875,X. Moon,1,1,2,0,0,0,0,1,0,0,0,0,0
1630322,L. Waters III,2,2,2,0,0,0,0,0,1,0,0,1,0
1631250,P. Nance,1,0,2,0,0,0,0,1,0,0,0,0,0
1642013,M. Williams,1,0,2,0,0,1,0,0,0,0,0,0,0
1631245,Q. Jackson,1,2,2,0,0,1,0,0,0,0,0,0,0
1631159,L. Miller,1,1,2,0,0,1,0,0,0,0,0,0,0
1630929,H. Drell,1,1,2,0,0,0,0,1,0,0,0,0,0
1641775,J. Walsh,1,1,2,0,0,1,0,0,0,0,0,0,0
1641851,T. Allen,1,1,2,0,0,1,0,0,0,0,0,0,0
1630586,U. Garuba,1,1,2,0,0,1,0,0,0,0,0,0,0
1631386,T. Moore,1,1,2,0,0,1,0,0,0,0,0,0,0
1641738,K. Brown,1,1,2,0,0,1,0,0,0,0,0,0,0
1629717,A. Brooks,1,0,1,1,1,0,0,0,1,0,0,0,0
1631367,J. Gilyard,1,1,1,1,1,0,0,0,1,0,0,0,0
1631214,A. Williams,1,1,1,0,0,0,0,0,1,0,0,0,0
1630600,I. Mobley,1,0,1,0,0,0,0,0,1,0,0,0,0
203493,R. Bullock Jr.,1,1,1,0,0,0,0,0,1,0,0,0,0
