player_id,player_name,trips,trip_ftm,trip_fta,technical_ftm,technical_fta,n_shootingFoul2,n_shootingFoul3,n_bonus,n_andOne,n_flagrant,n_awayFromPlay,n_transitionTake,n_clearPath
1629130,D. Robinson,4,4,6,0,0,0,0,2,2,0,0,0,0
1642964,B. Barnhizer,4,4,6,0,0,2,0,0,2,0,0,0,0
1642461,S. Jones,3,2,6,0,0,3,0,0,0,0,0,0,0
1643007,T. Peter,3,2,6,0,0,1,0,2,0,0,0,0,0
1628467,M. Kleber,3,5,6,0,0,3,0,0,0,0,0,0,0
1631120,J. Davison,3,4,6,0,0,3,0,0,0,0,0,0,0
1630192,Z. Nnaji,3,6,6,0,0,2,0,1,0,0,0,0,0
1642948,R. Nembhard,3,5,6,0,0,2,0,1,0,0,0,0,0
1629660,T. Jerome,5,5,6,0,0,1,0,0,3,0,1,0,0
1642942,J. Mashack,3,2,6,0,0,2,0,1,0,0,0,0,0
1630590,S. Pippen Jr.,3,6,6,0,0,2,0,0,0,0,0,0,1
1630623,T. Etienne,3,5,6,0,0,2,0,1,0,0,0,0,0
1630604,E. Liddell,3,4,6,0,0,2,0,1,0,0,0,0,0
1631288,J. Cain,3,6,6,0,0,2,0,1,0,0,0,0,0
1642950,L. Olbrich,3,2,6,0,0,1,0,2,0,0,0,0,0
1630540,M. McBride,3,4,5,0,0,1,0,1,1,0,0,0,0
1628396,T. Bradley,3,3,5,0,0,2,0,0,1,0,0,0,0
1631247,L. Travers,3,5,5,0,0,2,0,0,1,0,0,0,0
1626220,R. O'Neale,3,3,5,0,0,1,0,1,1,0,0,0,0
1630577,J. Champagnie,3,3,5,2,2,1,0,1,0,0,1,0,0
1642419,J. Battle,2,4,5,0,0,1,1,0,0,0,0,0,0
1641722,J. Hawkins,2,5,5,0,0,1,1,0,0,0,0,0,0
1642962,D. Powell,3,5,5,0,0,2,0,0,1,0,0,0,0
1642066,M. Gardner,3,2,5,0,0,2,0,0,1,0,0,0,0
1642355,B. James,2,4,5,0,0,1,1,0,0,0,0,0,0
1631116,P. Baldwin Jr.,3,3,5,0,0,2,0,0,1,0,0,0,0
1629610,D. Jeffries,3,5,5,0,0,2,0,0,1,0,0,0,0
1630587,I. Livers,2,3,4,0,0,2,0,0,0,0,0,0,0
1626172,K. Looney,2,3,4,0,0,1,0,1,0,0,0,0,0
1642354,K. Simpson,2,3,4,0,0,2,0,0,0,0,0,0,0
1630573,S. Hauser,2,3,4,0,0,2,0,0,0,0,0,0,0
1642885,M. Diawara,2,1,4,0,0,1,0,1,0,0,0,0,0
203992,B. Bogdanović,2,3,4,0,0,2,0,0,0,0,0,0,0
1642261,D. Knecht,2,2,4,0,0,2,0,0,0,0,0,0,0
1641816,H. Tyson,2,4,4,0,0,1,0,1,0,0,0,0,0
1642366,Q. Post,2,4,4,0,0,2,0,0,0,0,0,0,0
1629057,R. Williams III,2,3,4,0,0,1,0,1,0,0,0,0,0
1642862,L. McNeeley,2,4,4,0,0,2,0,0,0,0,0,0,0
1641790,P. Hall,2,4,4,0,0,2,0,0,0,0,0,0,0
1642868,C. Bryant,2,4,4,0,0,2,0,0,0,0,0,0,0
1629618,J. Pickett,2,4,4,0,0,0,0,2,0,0,0,0,0
1631166,D. Timme,2,3,4,0,0,1,0,1,0,0,0,0,0
1641815,I. Stevens,2,4,4,0,0,1,0,1,0,0,0,0,0
1642277,J. Furphy,2,0,4,0,0,1,0,1,0,0,0,0,0
1642880,K. Jones,2,2,4,0,0,2,0,0,0,0,0,0,0
1642933,K. Gilbert,2,4,4,0,0,1,0,1,0,0,0,0,0
1629216,G. Vincent,2,2,4,0,0,0,1,0,1,0,0,0,0
1631132,C. Koloko,2,4,4,0,0,1,0,1,0,0,0,0,0
201599,D. Jordan,2,3,4,0,0,1,0,1,0,0,0,0,0
1630224,J. Green,3,4,4,0,0,1,0,0,2,0,0,0,0
1642877,M. Peavy,2,4,4,0,0,2,0,0,0,0,0,0,0
1630699,M. Beauchamp,2,3,4,0,0,2,0,0,0,0,0,0,0
1630846,O. Sarr,2,2,4,0,1,1,0,1,0,0,0,0,0
1642863,K. Maluach,2,2,4,0,0,2,0,0,0,0,0,0,0
1631104,B. Wesley,2,1,4,0,0,2,0,0,0,0,0,0,0
1641723,K. Bufkin,2,3,4,0,0,1,0,1,0,0,0,0,0
1642530,Y. Kawamura,2,3,4,1,1,1,0,0,0,1,0,0,0
1629646,C. Bassey,2,4,4,0,0,1,0,1,0,0,0,0,0
1631110,J. Sochan,2,3,3,0,0,1,0,0,1,0,0,0,0
1631213,T. Martin,2,1,3,0,0,0,0,1,1,0,0,0,0
1630256,J. Tate,2,3,3,0,0,1,0,0,1,0,0,0,0
1628380,Z. Collins,2,1,3,0,0,1,0,0,1,0,0,0,0
1629655,D. Gafford,2,3,3,0,0,1,0,0,1,0,0,0,0
1642864,H. González,2,2,3,0,0,0,0,1,1,0,0,0,0
1642955,K. Richmond,2,3,3,0,0,1,0,0,1,0,0,0,0
1643133,L. Lovering,2,1,3,0,0,1,0,0,1,0,0,0,0
1629684,G. Williams,1,2,3,0,0,0,1,0,0,0,0,0,0
1631466,N. Williams,2,3,3,0,0,1,0,0,1,0,0,0,0
1642504,C. Ryan,1,2,3,0,0,0,1,0,0,0,0,0,0
1641807,N. Omier,2,3,3,0,0,0,0,1,1,0,0,0,0
1642380,A. Bal,2,3,3,0,0,1,0,0,1,0,0,0,0
1642278,T. Kolek,1,2,2,0,0,0,0,1,0,0,0,0,0
202066,G. Temple,1,1,2,0,0,0,0,1,0,0,0,0,0
1641711,G. Dick,1,2,2,1,1,0,0,1,0,0,0,0,0
203967,D. Šarić,1,2,2,0,0,1,0,0,0,0,0,0,0
1630811,K. Wallace,1,1,2,1,1,1,0,0,0,0,0,0,0
1630175,C. Anthony,1,1,2,0,0,1,0,0,0,0,0,0,0
1628998,C. Martin,1,1,2,0,0,0,0,1,0,0,0,0,0
1641780,J. Broome,1,0,2,0,0,1,0,0,0,0,0,0,0
1629162,J. McLaughlin,1,1,2,0,0,0,0,1,0,0,0,0,0
1630639,A. Lawson,1,2,2,0,0,0,0,1,0,0,0,0,0
1631093,J. Ivey,1,0,2,0,0,1,0,0,0,0,0,0,0
201587,N. Batum,1,2,2,0,0,0,0,1,0,0,0,0,0
201143,A. Horford,1,2,2,0,0,1,0,0,0,0,0,0,0
1630548,J. Juzang,1,2,2,0,0,0,0,1,0,0,0,0,0
204060,J. Ingles,1,2,2,0,0,1,0,0,0,0,0,0,0
1627827,D. Finney-Smith,1,2,2,0,0,0,0,1,0,0,0,0,0
1642367,J. Mogbo,1,1,2,0,0,0,0,0,0,1,0,0,0
1631111,W. Moore Jr.,1,2,2,0,0,1,0,0,0,0,0,0,0
1626145,T. Jones,1,1,2,0,0,1,0,0,0,0,0,0,0
1630631,J. Alvarado,1,1,2,0,0,1,0,0,0,0,0,0,0
200768,K. Lowry,1,2,2,0,0,1,0,0,0,0,0,0,0
1630209,O. Yurtseven,1,2,2,0,0,1,0,0,0,0,0,0,0
1631250,P. Nance,1,0,2,0,0,0,0,1,0,0,0,0,0
202687,B. Biyombo,1,1,2,0,0,1,0,0,0,0,0,0,0
1642389,Z. Pullin,1,2,2,0,0,1,0,0,0,0,0,0,0
203648,T. Antetokounmpo,1,2,2,0,0,1,0,0,0,0,0,0,0
1630214,X. Tillman,1,1,2,0,0,1,0,0,0,0,0,0,0
1642362,P. Sandfort,1,1,2,0,0,1,0,0,0,0,0,0,0
1631204,M. Sasser,1,0,2,0,0,0,0,1,0,0,0,0,0
1643018,L. Cryer,1,1,2,2,2,0,0,0,0,1,0,0,0
1642260,N. Topić,1,2,2,0,0,1,0,0,0,0,0,0,0
1630621,H. Dickinson,1,2,2,0,0,0,0,1,0,0,0,0,0
1642490,J. Oduro,2,1,2,0,0,0,0,0,2,0,0,0,0
1641725,T. Alexander,1,2,2,0,0,0,0,1,0,0,0,0,0
1641733,N. Smith Jr.,1,2,2,0,0,1,0,0,0,0,0,0,0
1641727,D. Whitehead,1,2,2,0,0,1,0,0,0,0,0,0,0
1642502,M. Leons,1,2,2,0,0,1,0,0,0,0,0,0,0
1643060,H. Gray,1,2,2,0,0,1,0,0,0,0,0,0,0
1641752,B. Klintman,1,0,1,0,0,0,0,0,1,0,0,0,0
1642866,J. Beringer,1,0,1,0,0,0,0,0,1,0,0,0,0
1642368,N. Dante,1,1,1,0,0,0,0,0,0,0,1,0,0
1626192,P. Connaughton,1,0,1,0,0,0,0,0,1,0,0,0,0
1641753,C. Livingston,1,1,1,0,0,0,0,0,1,0,0,0,0
1642357,D. Jones Garcia,1,1,1,0,0,0,0,0,1,0,0,0,0
203486,M. Plumlee,1,1,1,0,0,0,0,0,1,0,0,0,0
1630574,A. Hukporti,1,1,1,0,0,0,0,0,1,0,0,0,0
1631207,D. Terry,1,0,1,0,0,0,0,0,1,0,0,0,0
1641869,M. Smith,1,1,1,0,0,0,0,0,1,0,0,0,0
1643257,J. Kent,1,1,1,0,0,0,0,0,1,0,0,0,0
1631351,L. Williamson,1,1,1,0,0,0,0,0,1,0,0,0,0
1642434,R. Minix,1,1,1,0,0,0,0,0,1,0,0,0,0
101108,Chris Paul,0,0,0,1,1,0,0,0,0,0,0,0,0
1641712,Rayan Rupert,0,0,0,1,1,0,0,0,0,0,0,0,0
